OTU_ID,Cd1,Cd2,Cd3,Cd4,Cd5,Cd6,Cd7,Cd8,Cd9,Cd10,Cd11,Cd12,Cd13,Cd14,Cd15,Cd16,Cd17,Cd18,Cd19,Cd20,Cd21,Cd22,Cd23,Cd24,Cd25,Cd26,Cd27,Cd28,Cd29,Cd30
OTU_2414,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU_1416,0,0,0,0,0,0,1,0,3,0,1,2,0,0,4,0,5,0,1,1,0,2,0,0,1,0,0,3,1,0
OTU_988,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1817,0,0,0,0,0,0,1,3,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,3,0,2
OTU_2209,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,3,0,4,0,1,1,0,0,0,0,0,0,1,0,0
OTU_1311,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,1,0,10
OTU_2383,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2177,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1018,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,4,0,0,10,2,0,0,0,0,0,2,1,1,2,3
OTU_1652,0,0,0,0,0,0,2,0,1,0,0,3,0,0,1,4,1,0,7,5,0,0,0,0,2,0,0,0,0,0
OTU_1165,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2251,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1
OTU_2513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
OTU_2122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0
OTU_627,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1,2,3,4,3,0,0,0,0,0,0,2,2,1,4
OTU_1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
OTU_1932,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,2,1,0,2,0,0,1,1,6,9,9,6,11
OTU_1758,0,0,0,0,0,0,2,1,2,0,1,1,0,0,1,1,2,2,1,0,0,0,1,0,2,1,3,7,0,3
OTU_1529,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU_858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
OTU_1089,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,8,0,0
OTU_1576,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_1381,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0
OTU_614,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1267,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,4,1,1,1,0,0,0,0,2,4,2,3,0,1
OTU_1140,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1870,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,2,0,0
OTU_2077,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_1385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU_1081,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,2,8,0,1,2,0,0,0,0,2,2,3,1,2
OTU_1634,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1
OTU_2357,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,6
OTU_1303,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0
OTU_2290,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
OTU_566,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU_1853,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,3,1,2,2,1,0,0,0,1,0,0,2,1,0
OTU_850,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,5,0,0,0,15,0,0,4,0,2,1,5,0,0,0
OTU_1475,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2275,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
OTU_302,0,0,0,0,0,0,1,0,0,0,2,4,0,0,1,0,0,0,1,0,10,0,3,3,37,0,2,0,1,0
OTU_162,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,3,0,0,0
OTU_862,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0
OTU_1600,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2342,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1968,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2537,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2390,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,1,0,0,15,0,0,2
OTU_2363,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2031,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_292,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,7,4,5,6,1,0,0,0,0,0,3,22,5,3,11
OTU_2092,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
OTU_1589,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2146,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,1,1,0,0,0,0
OTU_1490,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,1,5,1,0,0,0,0,0,0,2,0,0,0,6
OTU_1594,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
OTU_235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
OTU_1743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
OTU_919,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
OTU_2207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0
OTU_2400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0
OTU_482,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU_953,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
OTU_40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,17,0,1,0,0,0,0,0,0,2,0,0,1
OTU_1171,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1734,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0
OTU_1861,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,7,1,1,0,1,0,0,0,3,1,0,0,0
OTU_1656,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU_1674,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1788,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
